"METHOD","SITE","SITEVISITID","SEGMENT","SEGAREA_ad","GENUS_CODE","AdColCount","AdColDen","SEGAREA_j","JuvColCount","JuvColDen","Ave.size","Ave.od","Ave.rd","AcuteDZ","ChronicDZ","BLE","AcuteDZ_prev","BLE_prev","ChronicDZ_prev","Adpres.abs","Juvpres.abs","OBS_YEAR","REGION","ISLAND","SEC_NAME","REEF_ZONE","DEPTH_BIN","HABITAT_CODE","LATITUDE","LONGITUDE","MIN_DEPTH_M","MAX_DEPTH_M","TRANSECT","SITE_SEG","ANALYST","AREA_HA","REP_CARD","RAMP_CURRENT","RAMP_BASIC","MARI2011","MARI2014","TUT10_12","AS_SANCTUARY","bA_BENTHIC_REP_CARD","bBENTHIC_SEC_CODE","bGEN_MHI_STRUCTURE","bPROTECTION_DS","NH","BENTHIC_BASIC","SAMOA_CLIMATE","BENTHIC_2018","NOTES"
"SfM","HAW-04221",12958,0,2.5,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","AGR",19.745762,-155.066556,7.619628162,6.400487656,1,"HAW-04221_0","MA",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"SfM","HAW-04221",12958,0,2.5,"LESP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","AGR",19.745762,-155.066556,7.619628162,6.400487656,1,"HAW-04221_0","MA",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"SfM","HAW-04221",12958,0,2.5,"SSSS",19,7.6,1,5,5,23.5023845894737,23.5789473684211,0.421052631578947,0.8,0,0.8,10.5263157894737,10.5263157894737,0,1,1,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","AGR",19.745762,-155.066556,7.619628162,6.400487656,1,"HAW-04221_0","MA",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"SfM","HAW-04231",12973,0,2.5,"CYPS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","MA",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"SfM","HAW-04231",12973,0,2.5,"CYSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","MA",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"SfM","HAW-04231",12973,0,2.5,"FUSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","MA",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"SfM","HAW-04231",12973,0,2.5,"LEPT",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","MA",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"SfM","HAW-04231",12973,0,2.5,"MOSP",0,0,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","MA",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"SfM","HAW-04231",12973,0,2.5,"PAVS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","MA",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"SfM","HAW-04231",12973,0,2.5,"POCS",4,1.6,1,4,4,16.181952625,0,0,0,0,0,0,0,0,1,1,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","MA",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"SfM","HAW-04231",12973,0,2.5,"POSP",5,2,1,2,2,15.20593746,47,0,0,0,0,0,0,0,1,1,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","MA",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"SfM","HAW-04231",12973,0,2.5,"PSSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","MA",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"SfM","HAW-04231",12973,0,2.5,"UNKN",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","MA",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"SfM","HAW-04231",12973,0,2.5,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","MA",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"SfM","HAW-04231",12973,0,2.5,"LESP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","MA",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"SfM","HAW-04231",12973,0,2.5,"SSSS",9,3.6,1,9,9,15.6397219777778,26.1111111111111,0,0,0,0,0,0,0,1,1,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","MA",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"SfM","HAW-04240",13013,5,2.5,"CYPS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","PAV",19.828205,-156.001287,5.486132277,6.705272783,1,"HAW-04240_5","MA",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04240",13013,5,2.5,"CYSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","PAV",19.828205,-156.001287,5.486132277,6.705272783,1,"HAW-04240_5","MA",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04240",13013,5,2.5,"FUSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","PAV",19.828205,-156.001287,5.486132277,6.705272783,1,"HAW-04240_5","MA",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04240",13013,5,2.5,"LEPT",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","PAV",19.828205,-156.001287,5.486132277,6.705272783,1,"HAW-04240_5","MA",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04240",13013,5,2.5,"MOSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","PAV",19.828205,-156.001287,5.486132277,6.705272783,1,"HAW-04240_5","MA",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04240",13013,5,2.5,"PAVS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","PAV",19.828205,-156.001287,5.486132277,6.705272783,1,"HAW-04240_5","MA",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04240",13013,5,2.5,"POCS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","PAV",19.828205,-156.001287,5.486132277,6.705272783,1,"HAW-04240_5","MA",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04240",13013,5,2.5,"POSP",30,12,1,17,17,11.74740539,28.9333333333333,0,0,0,0,0,0,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","PAV",19.828205,-156.001287,5.486132277,6.705272783,1,"HAW-04240_5","MA",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04240",13013,5,2.5,"PSSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","PAV",19.828205,-156.001287,5.486132277,6.705272783,1,"HAW-04240_5","MA",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04240",13013,5,2.5,"UNKN",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","PAV",19.828205,-156.001287,5.486132277,6.705272783,1,"HAW-04240_5","MA",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04240",13013,5,2.5,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","PAV",19.828205,-156.001287,5.486132277,6.705272783,1,"HAW-04240_5","MA",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04240",13013,5,2.5,"LESP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","PAV",19.828205,-156.001287,5.486132277,6.705272783,1,"HAW-04240_5","MA",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04240",13013,5,2.5,"SSSS",30,12,1,17,17,11.74740539,28.9333333333333,0,0,0,0,0,0,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","PAV",19.828205,-156.001287,5.486132277,6.705272783,1,"HAW-04240_5","MA",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04241",13014,5,2.5,"CYPS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.798083,-156.021233,3.657421518,6.09570253,1,"HAW-04241_5","MA",1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04241",13014,5,2.5,"CYSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.798083,-156.021233,3.657421518,6.09570253,1,"HAW-04241_5","MA",1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04241",13014,5,2.5,"FUSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.798083,-156.021233,3.657421518,6.09570253,1,"HAW-04241_5","MA",1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04241",13014,5,2.5,"LEPT",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.798083,-156.021233,3.657421518,6.09570253,1,"HAW-04241_5","MA",1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04241",13014,5,2.5,"MOSP",1,0.4,1,3,3,7.1879136,7,0,0,0,0,0,0,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.798083,-156.021233,3.657421518,6.09570253,1,"HAW-04241_5","MA",1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04241",13014,5,2.5,"PAVS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.798083,-156.021233,3.657421518,6.09570253,1,"HAW-04241_5","MA",1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04241",13014,5,2.5,"POCS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.798083,-156.021233,3.657421518,6.09570253,1,"HAW-04241_5","MA",1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04241",13014,5,2.5,"POSP",18,7.2,1,1,1,28.36192,20.1111111111111,0,0,0.4,0,0,0,5.55555555555556,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.798083,-156.021233,3.657421518,6.09570253,1,"HAW-04241_5","MA",1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04241",13014,5,2.5,"PSSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.798083,-156.021233,3.657421518,6.09570253,1,"HAW-04241_5","MA",1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04241",13014,5,2.5,"UNKN",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.798083,-156.021233,3.657421518,6.09570253,1,"HAW-04241_5","MA",1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04241",13014,5,2.5,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.798083,-156.021233,3.657421518,6.09570253,1,"HAW-04241_5","MA",1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04241",13014,5,2.5,"LESP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.798083,-156.021233,3.657421518,6.09570253,1,"HAW-04241_5","MA",1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04241",13014,5,2.5,"SSSS",19,7.6,1,4,4,27.2474986105263,19.4210526315789,0,0,0.4,0,0,0,5.26315789473684,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.798083,-156.021233,3.657421518,6.09570253,1,"HAW-04241_5","MA",1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04241",13014,10,2.5,"CYPS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","AGR",19.798083,-156.021233,3.657421518,6.09570253,1,"HAW-04241_10","MA",1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
